"Mình đến đây vào tối ngày 28/5, có đặt bàn trước hẳn hoi, mặc dù là tối đầu tuần. Lúc mới đến có bác trông xe cũng nhiệt tình lắm, dắt xe hộ các kiểu. Vị trí cũng dễ tìm, đi vào Trung Hòa một đoạn là thấy.
Thế nhưng mà vào quán một cái là hết cả vui. 
Mình và chị gái đã đặt bàn trước ở đây rồi, đến nơi cũng thấy có bảng tên chị mình để trên bàn, ghi rõ ngày giờ rồi. Thế mà vừa định đặt mông xuống thì có một hội 3 chị gái vào quán hỏi có bàn bốn người không. Bạn nhân viên lấm lét rút bảng tên chị mình ra rồi ghép cái bàn đơn đấy vào với một bàn đơn khác để được bàn 4 chỗ và bảo với chị em mình""hai chị sang kia ngồi giúp em"". ""Sang kia"" nghĩa là sang một bàn dài khác có 10 chỗ, vốn đã có một nhà 8 người ngồi rồi, bọn mình gọi là ngồi ké vào đầu bàn. Kiểu gì thế? Mình đến muộn thì thôi đi, đằng này có bảng tên mình để đó rồi còn rút ra xong đẩy mình qua bàn khác. Người ta là khách còn mình thì không à? Xin lỗi một câu cũng chẳng có. Không sang bàn kia đấy thì sao? Gọi điện đặt bàn mà cứ như không, chẳng bằng đừng gọi.
Đồ ăn ở đây chất lượng tạm ổn, có vài món dimsum khá ngon và giá cả cũng phải chăng. Chỉ có điều đợi khá lâu, mình ăn hết nhẵn một món thì món tiếp mới được mang lên (chắc do ăn dimsum kiểu nó phải thế?!). Nhân viên lượn qua lượn lại, chân dép loẹt quẹt, mặt lạnh tanh, nhòm vào bàn mình ánh mắt rất hững hờ, chắc là chưa được ăn gì hoặc chưa ngủ trưa :/ Mình mà không nhìn thẳng vào mắt kiểu chiếu tướng chắc đợi đến năm sau mới có đồ. Ngó qua bàn khác thấy có một cặp có xửng bánh bao kim sa trên bàn mà vẫn ngồi đợi mòn mỏi, chắc đợi món khác ra trước
Bọn mình ăn 4 món hết 193k. Ăn nhanh rồi lượn đi cho nước nó trong. Phải chăng đồ ăn giá rẻ nên thái độ phục vụ cũng ... giá đấy?!
Chẳng phải quá ác cảm gì với quán nhưng đi ăn mà chả thấy vui vẻ gì thì thôi vĩnh biệt.",5.6
"Chỉ là quan điểm cá nhân của mình thôi. 
Về thái độ phục vụ của nhân viên ở đây mình thấy nhiệt tình, có dắt xe hộ khách
Về đồ ăn, mỳ ở đây hơi nhạt so với khẩu vị của mình và bạn đồng hành, có món nấm là ok nhất còn bánh bao cũng không có gì đặc sắc lắm.
Về giá, mình đi 2 người hết 235k, khá rẻ
Về không gian, mình thấy hơi chật, nên đặt bàn trước khi đến để chắc chắn có chỗ",7.0
"Dimsum giá bình dân, chân gà hấp tàu xì ăn ngon vừa miệng",8.2
"Đồ ăn ngon, không gian rộng đẹp hơn Hàng Bông. Nhưng nhân viên phục vụ quá chậm đợi lâu, liên tục nhầm lẫn quên đồ của khách. Mong cửa hàng sớm có cải thiện",7.0
"Chỗ này là có mấy món dimsum nhưng giá cực rẻ này :))) đồ kiểu đồ trung ý nhưng giá khá rẻ hơn so với những bên khác mà bán dímum. Ở đây có mấy món mỳ ăn khá lạ miệng mà mình thích mình ăn mỳ bò ngon dã man. Ngoài ra mình gọi thêm bánh bao kim sa với mấy món dimsum lẻ ở ngoài ăn cho no thêm bụng hẹee hê nói chung đồ khá là ngon mà không gian đẹp giá rẻ thì k thể bỏ qua 1 quán ntn dc, mặt đường trung hoà địa điểm cx rất đẹp",9.0
"Dạo này hay lui tới Dimsum Corner. Lý do là anh chồng bị thích mỳ vịt tiềm ở đây, dù thực tế là là vịt được nấu bằng gà. Nhưng nước rất ngon và ăn ko bị ngấy. Mình cũng thích hoành thánh ở đây, với sủi cảo, ăn đều rất tươi và ko bị nát. 

Đồ ra cũng ko nhanh lắm nên phải kiên nhẫn xíu. Có hôm mình ăn chỉ có 2 nhân viên nên cũng khá chậm. Hôm rồi ra thì tận 4-5 nhân viên. Nhưng tốc độ phục vụ vẫn ko cao lắm. Đèn đóm hơi loá mắt và xếp bàn ghế hơi chật chội. Ngoài ra cũng ko để khách lên tầng trên trừ khi tầng 1 phải full kín bàn",7.2
"Không gian rộng đẹp hơn quán Hàng Bông, đồ ăn dở hơn (há cảo tôm tươi hôm mình ăn vỏ cứng và không ngon). Rất ít nhân viên phục vụ, lúc khách bình thường đã đợi lâu rồi, khách đông thì không biết sao nữa.

Quán trốn thuế hơi lộ liễu, khách yêu cầu nhưng chủ quán kiên quyết từ chối xuất hóa đơn với lý luận là nhà em là hộ kinh doanh nên không có hóa đơn. Hỏi hộ kinh doanh vậy xuất hóa đơn trực tiếp đi, chủ quán nói KHÔNG :-)",5.6
"hôm đó trời lạnh lạnh tự nhiên thèm món này nên đặt ăn thử thấy trên foody gthieu cũng khá nhiều rồi
đến nơi bạn ship báo quẩy tăng giá, ok , ko sao
quẩy cũng khá nhiều, cơ mà mình thấy hơi rắn ở quê mih hải phòng họ chiên quẩy kiểu gì bên trong mềm mà bên ngoài dai dai giòn giong ngon lắm
ở đây thấy hơi cứng, bánh gối cũng khá ngon nè
mắm thì mih thấy bị gắt giấm quá, ăn xog cảm tưởng hơi khé ở cổ
quẩy đem giao đưng trong túi nên giữ đc độ nóng lắm",6.8
"Ăn ở quán và gọi ship thì thấy đồ ăn của quán đều ngon, bánh gối to, quẩy mới làm rất nóng
Tuy nhiên trong menu rõ ràng shop có món bánh bao và bánh bền mà lần nào gọi ship cũng bảo là ko có hoặc hết rồi, chỉ có bánh tôm, bánh gối và quẩy. Nếu k có thì shop sửa lại menu nhé. Vì đồ ăn là gọi ship mới làm nên chờ hơi lâu thôi còn mọi thứ ok",7.2
"Mình gọi bánh gối và quẩy. Quẩy ở đây có vẻ hot nên đợi lâu. Bánh gối nhân nhiều củ đậu quá, vỏ hơi giòn nhưng bạn mình lại thích vỏ. Nước chấm cảm giác ban đầu dấm gắt, cũng k ngon lắm. Trước mình ăn ở Hải quẩy bên Bách Khoa nc chấm rất ngon. Đợi mãi quẩy mới ra, siêu siêu ngon, ngon nhất từ trc đến h mình ăn. Quẩy mới làm, k ngấm dầu. Rút ra lần sau sẽ mua quẩy ở đây về nhà pha nc chấm. Chắc chốt luôn từ nay ở HN chỉ ăn quẩy ở đây",8.6
"Nay mình thử đặt quẩy, bánh gối với bánh tôm
Trời mưa nên phải tầm hơn 30p a shipper mới đến nơi! Tưởng ko còn ngon nữa mà ngon không tưởng 👍🏻
Mình thấy bánh tôm cũng bình thường nhưng quẩy với bánh gối thì siêu ngon, lúc nhận hàng vẫn còn nóng và giòn nguyên luôn 😋 Lại còn siêu rẻ",7.6
"Quẩy ở đây thì không có gì để bàn luận vì nóng hổi, mới làm nên rất ổn nhưng nước chấm ở đây chưa đủ ngon để ăn cùng với quẩy. M hay ăn ở gần trường cấp 3 cũ thì cảm thấy ở đây thua về khoản nước chấm.",5.6
"Giá rẻ, ngon
Anh chị chủ thân thiện
Không gian nhỏ
Quẩy nhanh hết",7.6
Ở đây đông lắm nên lúc nào đến cx phải chờ 5 - 10p. Nhưng bù lại đc đồ ăn ngon và nc chấm cx ngon nhá. Ở đây có thêm súp lươn 25k bát to phết ăn ấm người 🖒🖒 . Đch thích hợp cho đồ rẻ mà lại ăn no đc nhá,5.6
"Tôi đặt hàng trên delivery mà chỉ nhận được quẩy và bánh không
không nước chấm, ko j cả, khô ko nuốt nổi",4.8
"Mùa đông chiều muộn ra đey ăn quẩy là hợp lí :3 quán nằm trong con ngõ nhỏ, đầu tiên là bà cụ bán miến r đến con bà bán chè vs nước và quẩy cùng các loại đồ chiên rán. Mình gọi gần full menu đồ ăn lun. 2 gối 3 bao 2 tiêu 5 quẩy :)) tiếc là k gọi gà rán vs nem chua nữa. Thích nhất chắc là bánh bao chiên, vs đặc nhân thơm ngon từ trứng cút và thịt xay mộc nhĩ miến, chấm vs nc chấm chua ngọt, trùiiuii toẹt vờii😭😭 tiếp đến bánh gối cũng ngon nữa. Vs lớp vỏ mỏng đc rán zòn tann, nhân cũng đầy đặn cực kì, cut làm 3 rùi lại chấm và ăn thoyy. Bánh tiêu tuy k có nhân nhg vẫn có thể chấm or ăn k cũng đc. Vì lớp vỏ có vị ngọt và bánh khá mềm, ruột nh tơi xốp ngon phết. Cuối cùng món chính là quẩy nè. Quẩy đc chiên lên zòn tan, tách đôi và chấm cùng nc mắm kia thì hết xảy. Làm lúc 5c tí là hết😂😂 đc cái ac chủ ăn đến đâu làm đến đó cho nóng zòn, chờ đợi tẹo ăn cho ngon. Xong làm cốc chè nữa là hạp líi. A chủ nhìn to con thế thoy mà max hiền, thề :)) nc vs mẹ cũng lễ phép vc, phải nói là ngoan í ))

💲quẩy - 6k/5c
 Bánh gối 8k/c
 Bánh bao - 6,5k/c
 Bánh tiêu - 5k/c
 Me đá - 10k/c
 Trà chanh - 7k/c",7.8
Quẩy nóng 23 lò đúc đã có thêm món bánh gối mọi người qua thử nhé 😋😋😋😋,5.0
"❤ Vị trí : quán này nằm ngay đầu ngõ 23 lò đúc. Trong ngõ này có cả quán bán bún, miến nữa. Quán này bán đồ ăn vặt như chè, quẩy, nem chua...
❤ Đồ ăn : mình hay qua đây ăn quẩy. Thỉnh thoảng gọi thêm cả chè để ăn nữa
❤ Chất lượng : giá đồ ăn ở đây phải nói là qá rẻ dù ở trên phố. Chất lượng đồ ăn thì rất ngon và oke. Mỗi lần thèm quẩy là mình lại phải qa đây ăn cho thoả vì ngon mà lại rẻ nữa
❤ Dịch vụ : chủ quán phục vụ khá nhanh nhưng k nhiệt tình mấy",8.0
"Quẩy khá giòn nhưng vị lại là quẩy ngọt và hơi giống bánh đùi gà , nước chấm hơi nhạt. Quán cũng không khó tìm lắm và giá thì hơi giật mình vì rẻ.",6.8
"Mỗi lần thèm ăn quẩy là mình lại nghĩ ngay đến quán này ạ. Quán này chỉ bán vào buổi chiều thôi, tầm khoảng 3h chiều. Nhiều hôm cất công sang đây ăn quẩy vì thèm mà thấy đóng cửa nên lại ngậm ngùi quay về. Ở đây ngoài bán quẩy còn có cả nem chua và chè nữa. Quẩy làm đến đâu bán cho khách đến đấy nên luôn mới và nóng, k sợ bị quẩy cũ đâu ah. Mà quẩy thì lại max rẻ ạ. Có 1k thôi. Chứ những chỗ # toàn 2k thôi. Tuy nhiên thì bà chủ có vẻ tiết kiệm nước chấm, mỗi lần cho có mỗi 1 ít thôi",8.0
"Chiều nay qua hàng quẩy ăn xế. Quán ngay đầu ngõ rất dễ tìm. Bán hàng có cô trẻ rán quẩy bên trong, còn bà cụ thì ngồi đầu ngõ trông hàng miến và thu tiền. Menu cũng khá nhiều món ăn vặt nhưng mình mới gọi quẩy và bánh bao rán nhân mặn. Quẩy ở đây giòn, ngon, ít bị ngấy mỡ. Nước chấm hơi ngọt so với khẩu vị của mình. Bánh bao là cái làm mình thất vọng nhất. Bánh chỉ nhỉnh hơn quả bóng bàn, nhìn giống bánh rán nhân ngọt, giá 6k/cái. Nhân bánh có ít thịt, mộc nhĩ và nguyên 1 quả trứng cút. Vấn đề là phần vỏ bánh quá ngọt, khiến cho vị trứng và thịt bị lấn áp hoàn toàn. Phần nhân trở nên quá sức nhạt nhẽo. Hôm nay không hài lòng lắm nhưng mình sẽ còn quay lại để thử thêm các loại bánh khác và chè của quán. Điểm cộng cho quán là mặc dù hàng ăn kiểu ngõ hẻm nhưng có vẻ sạch sẽ và thoáng. Thái độ phục vụ khá dễ chịu, chỗ để xe cũng tiện lợi, giá quẩy thì đúng là siêu rẻ, chỉ 1k/cái 😁",7.0
"Quán nằm ở trong ngõ, mình là mua về 8k/ 10 chiếc, trong túi là 15 chiếc / 12k. Nước chấm hơi nhạt, không đặc sắc lắm, có cả cà rốt và đu đủ dầm.
Mình mua về nhân viên lấy nên là có nhiều cái lẻ, có cái còn bé tí như kiểu bột thừa rán nốt :) quẩy hơi nhiều mỡ nên ăn nhanh ngấy lắm ý, mình ăn được tầm 5 chiếc là ngấy lắm rồi không thể ăn thêm được nữa ý, chắc do không uống gì cùng, uống trà đá đỡ hơn đấy.
Must try !!!!",7.0
"Mình cũng không thích quẩy lắm đâu nhưng được hôm đi ăn vặt qua đây nên ăn thôi :))
Ngay trong ngõ nha dễ tìm ý mà, quẩy chấm với nước mắm có đu đủ ăn cũng vui vui, quẩy chiên giòn, không bị ngắm mỡ quá, nhìn thon dài.
Mua về nhà ăn cũng được nha, bỏ vào trong túi nilon.
Trước hay ăn ở hàng Bông nhưng bây giờ biết thêm chỗ này ăn cũng thấy ok lắm.
Bạn nào nhà gần mà cũng món quẩy nóng này thì nên thử nha, mùa đông tới rồi ăn hợp lắm nha.",7.2
"❤ Vị trí : nằm ngay đầu ngõ 23 lò đúc chỗ gần trường học. Các bạn đi xe thì để xe vào bên trong ngõ nhé. Cô ny bị nghiện ăn quẩy nên cứ đòi qa đây ăn thử
❤ Đồ ăn : quẩy ở đây khá rẻ và to. Chỉ 1k/c, rẻ qá luôn ấy ạ. Khoai tây thì 20k/đĩa nhưng hơi ít
❤ Chất lượng : quẩy dc làm mới nên ăn rất ngon, lại còn nóng giòn nữa. Khoai là làm sẵn cất trong tủ đá mang ra chiên lại nên chỉ tạm ổn. 2 ng ăn 2 đĩa quẩy vs 1 đĩa khoai có 40k mà no căng
❤ Dịch vụ : quán vỉa hè nên chất lượng phục vụ cũng bình thường, k nhiệt tình cho lắm",8.4
"🔹Vị trí: Quán nằm trong ngõ, hơi khuất nhưng rất rộng rãi nha. Chỗ để xe thoải mái, chỗ ngồi ăn cũng k bị chật, chỗ nấu nướng khá sạch
🔹Nhân viên: chị chủ quán giọng đáng yêu rất nhiệt tình, làm nhanh nhẹn, thân thiện nữa
🔹Menu: Mình thích nhất là ăn chè ở quán 😆😆😆 chè thơm ngon, đủ loại để chọn mà trông làm sạch sẽ ăn cũng yên tâm hơn, thấy ngon hơn ý. Tiếp đến là nem chua giòn tan, miếng to ngon lắm nha. Quẩy cũng ngon, đậm vị nhưng nước chấm hơi ngọt tí. 
🔹Quan trọng hơn là mức giá phải chăng, k quá đắt ạ 
Ps: mải mê ăn quá mà quên k chụp ảnh chè 😭😭😭",8.2
"Quán này nằm ở ngõ 23 lò đúc, ngay đầu ngõ luôn nhá, ngay chỗ gần trường lê ngọc hân. Vì thích ăn quẩy nên dù đi xa vẫn phải lượn qa ăn cho đc. Quẩy ở đây có khách đến mới làm nên ăn nóng, giòn và ngon. Mỗi tội chờ hơi bị lâu 1 xíu. Quẩy cũg khá to mà chỉ có 1k/c thôi nha. Nem chua rán thì 20k/đĩa nhưng mà mình thấy hơi bị ít. Nước chấm vs rau cho ăn kèm cũng hơi bị ít luôn, tiết kiệm qá mức luôn. Nhưng mà quẩy ngon, mình ăn hết 2 đĩa quẩy vs 1 đĩa khoai có 40k thôi",7.8
"Search quán này có vẻ khả quan nên có vòng qua ăn thử 😋
✔️ Vị trí: Quán nằm ngay đầu ngõ 23. Khá dễ thấy. Đến chỉ việc phi vào ngõ để xe rồi ra goii đồ thôi 😚
✔️ Món ăn: Mình chỉ thích ăn quẩy thôi nên gọi mỗi 10 quẩy chứ ở đây có nhiều món ghê lắm, đặc biệt là chè và các loại nước í. Cả menu dài dằng dặc luôn 😜. Quẩy ở đây ăn khá lạ. K quá giòn nhưng k mềm hẳn, cảm giác như đang ăn 1 loại bánh gì í. Khá là ngon, nước chấm pha cũng vừa và ngon nhưng mình thích quẩy mềm hẳn nữa cơ 😙
✔️ Giá cả: Mình thấy giá kiểu siêu rẻ í. Quẩy có 1k 1 cái, thậm chí đĩa khoai tây bán có 10k. Chè hay đồ uống còn có 7k, đắt nhất là 15k 😍
✔️ Không gian: Quán có 2 bàn lớn thôi nên mọi người phải ngồi chung, được cái thoáng, k nóng bức ☺️
✔️ Nhân viên: Chị chủ quán rất xởi lởi và nhiệt tình, thân thiện với khách nha 😚",7.4
"Quầy nóng ở đây gọi 1 đĩa 15k là 2 người ăn no dã man luôn :)) chống đói cuối tháng :)) quán ngay đầu ngõ có chỗ để xe thoải mái. Ngay bên cạnh có đủ thứ nộm, bánh xèo, thịt xiên , ...
Nhưng nước chấm mình đã vài lần bị đu đủ ăn đắng hic",6.8
"Chiều đi làm về đang đói tiện tạt té ăn luôn đĩa quẩy, 25k 15 em ăn no phè phỡn ra. Thêm vài cái nem chua nướng thì quá mê mẩn luôn. Quán bình dân ngồi vỉa hè và dọc ngõ thôi. Giá cả cho học sinh sinh viên nên rất rẻ. Nước chấm hơi nhạt. Nem nướng 5k 1 em nếu so ra không rẻ hơn nhà thờ nhưng cũng gọi là tạm qua cơn đói.",6.8
"Quẩy bán ngay đầu ngõ nho nhỏ bên cạnh hàng kem ông già tóc bạc. Có 2 cô lớn tuổi 1 cô chuyên làm bột và ngồi rán, cô còn lại chạy bàn. Cả 2 cô đều ít nói, mặt lạnh tanh nhưng nhắc nhở hay gì đều nhẹ nhàng lắm. Các cô để bát nước chấm và đu đủ ăn kèm ngay phía ngoài nên ai muốn ăn có thể tự lấy nhưng lấy đu đủ vừa phải thôi vì 1 chiều các cô chỉ làm 1 bát đu đủ như vậy thôi.",7.0
"Quán mới chuyển vào trong ngõ nên sạch sẽ hơn. Quẩy ăn chất lượng, giá cả vừa phải.
Điểm trừ lớn nhất là thái độ rất khó chịu của 2*** Mình đi 3 người, vì bọn mình đã ăn tối no rồi nên chỉ gọi 1 đĩa cho đỡ thèm (1 đĩa 15 cái quẩy). Khi thanh toán thì cả 2***thái độ ra mặt, bảo rằng biết bọn mày chỉ ăn 1 đĩa thì còn lâu mới bán, đã vào ăn phải ăn nhiều.
Trước đó mình có ăn ở đấy một thời gian, thấy 2***chửi nhiều nhóm khác vì các lý do: đi đông người không được ngồi lâu nói chuyện, phải ăn nhanh; ăn nước chấm phải ăn hết, không được để thừa; ăn phải sạch sẽ không được vương vãi....
Có lần 1 chị gái dẫn 3 đứa nhỏ vào quán, gọi mấy đĩa quẩy rồi nhưng vì 3 đứa quấy quá không ăn hết được nên chị xin được gói mang về. 2***liền chửi là đã chan nước chấm ra bát rồi còn mất thêm túi cho chị mang về, mất công rửa bát còn mất túi cho chị gói về.
Được cái là 2***chửi rất đồng lòng, người tung người hứng.
KHÔNG BAO GIỜ QUAY LẠI QUÁN NÀY.",4.6
"Mình cũng đã từng ăn ở quán này. Vì ngồi đợi dán xe máy nên thèm quá mới vào ăn. Món này cũng là món mình thích mà. Tuy nhiên nhìn quán hơi phản cảm, lụp xụp, bẩn, mùi ẩm mốc, chảo mỡ đen xì. Bình thường nhìn cảm quan như vậy chắc chẳng bao giòe vào nhưng hôm đó lỡ vào rồi nên cũng gọi 1 xuất ăn thử. Nói chung ăn cũng ok. Nhưng vì sức khỏe từ đó đến giờ mình chưa bao giờ quay lại. Mong rằng quán sẽ cải thiện tốt hơn, cải tạo chỗ bán hàng, sử dụng dầu tốt để rán đồ ăn.",6.0
"Bạn mình rủ đi ăn quẩy rán gia truyền thấy bảo quán đc 20 năm rồi công nhận khi vừa đến mình cũng hiểu :))) quán vừa cũ vừa bẩn cáu đen ngập mùi dầu mỡ trông hơi sợ, với nhìn chảo dầu đen kịt mà cô chú chủ quán chiên mình cũng thấy mất cảm tình kinh ;( đc cái quẩy ở đây ăn khá dòn và ngon hình thù hơi kì quái tí thôi 😹 cô chú chủ quán vui vẻ nhiệt tình nhưng vì sức khoẻ chắc mình ko dám quay lại đâu huhu 😑",7.0
"Mùa đông ăn quẩy là the best. Hàng quẩy nằm ngay trên mặt đường Đai La , gần cầu Kinh Tế . Đây là một trong những hàng quẩy ngon nhất mà mình từng ăn . Thứ nhất là do quẩy nóng làm liên tục thứ hai là do dưa món và nước chấm . 
Phục vụ: Có hai vợ chồng cô chú thôi 
Không gian: Quán này buổi sáng bán phở chiều tối quay trở lại mới bán quẩy, mùa hè kèm theo mía đá giải nhiệt nữa . Chỗ để xe bé tí , dắt lên vỉa hè cũng khó nữa
Vấn đề mà mình e dè nhất ở đây chính là vệ sinh, quán bé bé, nhà tối tối , xung quanh vật dụng cáu bẳn hết rồi. Chỗ dầu mỡ rán quẩy thì cực kì đen . nó cháy đen rồi :( Biết không tốt cho sức khoẻ nênn thi thoảng thèm lắm thì mình mới ăn thôi",6.8
Tuy nhà ở gần đây nhưng đến tận bây giờ mình mới phát hiện quán quẩy nóng này. 2 vợ chồng cô chủ làm nhiều lúc làm không kịp trở tay. Người thì ăn người thì mang đem về. Mình ăn đúng hôm đông nên chờ phê lòi cũng cỡ 15-20p nhưng nghĩ đã đến rồi nên cố chờ thêm. Quẩy lm từng nào nên hết từng ấy nên vừa nóng vừa giòn nên không có chuyện quẩy ỉu xìu đâu. Ăn kèm quẩy là dưa góp với nước chấm đu đủ vừa miệng ăn mùa đông rất thích hợp. Quán chật mà nền nhà nhìn k đc sạch sẽ lắm. Nên không gian quán là 1 điểm trừ cộng với phục vụ lâu vì có 2 người làm thôi. À 1 điểm trừ nữa là dầu rán đen ngòm à :'(((. Nên nhìn rất sợ :((. 1 ng ăn 1 đĩa 15k bao no bao ngán luôn :))),6.6
Hàng quẩy nóng ngon nhất mình từng ăn. Thèm quẩy thì chỉ ra đây thôi. Thường mình hay mua về cho thoải mái vì quán khá chật chội,7.6
"Đi gọi 20c mà nhiều ơi là nhiều, đầy 1 túi, nước chấm chú chủ lấy max nhiều, nhất là dưa góp ăn kèm í. Quẩy nóng ăn giòn mà dai vừa phải, không phải kiểu giòn toàn bột nở mà không phải dày bột nên dai quá. Ăn không ngán tí nào. Mỗi tội chờ hơi lâu, kiểu không chú trọng làm cho ai trước mà cứ chia mỗi người 1 ít, kể cả đến trước đến sau. :)) thấy cũng hơi ngộ ngộ. Nhiều người chê cô chủ hơi cáu gắt nhưng mình chưa bị bao giờ tuy mặt cô hơi lạnh :))",7.4
"Hàng quẩy thân quen nhất của mình luôn
Đã thử nhiều hàng như quẩy tạ quang bửu hay hàng bông nh vẫn thích đây nhất. Chủ yếu vì quẩy đc làm mới nên đảm bảo độ giòn và nóng luôn. K sợ rán lại vừa cứng vừa ngậm dầu
Nhưng thi thoảng cũng ức vì cô chủ ghê. Đi qua hỏi còn quẩy k thì cô mặt nhăn nhó gắt lên là hết r. Mình biết thừa là chả có chuyện hết đâu mà cô đang đông và k muốn nhận thêm khách. Mình tính xuề xoà, k hay để ý mà cũng thấy chạnh lòng. Nên các bạn qua mà bị đuổi thì đừng lấy làm lạ nha",7.0
"Quán này mở từ lâu lắm rồi ý. Chẳng biển hiệu, chẳng trang trí hay bàn ghế gì cầu kỳ cả. Nói chung điểm trừ là quán bình dân, nếu không muốn nói là sập sệ. Dầu chiên quẩy đen sì ý. Thế mà quán đông dã man. Đến muộn tí là bị đuổi luôn ý hoặc chờ 40p sau. Được cái quẩy ngon, ăn không ngấy tí nào luôn. Và cực kỳ công bằng: ai đến trước được phục vụ trước. Và cũng chẳng cần gọi luôn. Bác trai tự ước lượng rồi đem ra cho mình. Thấy cũng thú vị ^^",6.6
Hàng cô chú này thì quá là lâu năm rồi. Phải gần 20 năm mà vẫn giữ được hương vị như xưa. Cạnh hàng này cũng có hàng ốc xào ngon lắm nè. Lạnh lạnh nói lại thèm. Ực ực 😂,8.2
Ăn ở đây rất ngon . quẩy rán đâu hết đến đấy .nước chấm ở đây ngon .15k 1 suất đi với gấu hôm nào ăn nhiều thì 2 suất gọi tra da nhiều khi dc free,8.6
"Hè nhưng vẫn thích ăn quẩy nên cứ phải qua đây thường xuyên. Đi cứ phải chọn tầm vắng, không đông lại bị đuổi về mệt lắm
Cô chú ấy cứ đông là sẽ nói hết quẩy 
Nhưng mà quẩy ngon quá nên cứ quay lại thôi
Quẩy vừa giòn vừa rỗng ruột. Quẩy lại được làm mới, không kiểu rán lại nên ưng lắm. Nước chấm pha ngon. 
Hồi trc free trà đá mà giờ tính 5k 1 cốc rồi
2 ng ăn ít thì chỉ 1 chục quẩy là đủ. 2 chục là cũng đầy bụng rồi đó
15k 1 chục, khá rẻ nên cứ thoải mái ăn mà không sợ tốn kém",8.0
"Với giá từ 15-20k thì ăn 1 đĩa quẩy này khá chất lượng và rẻ . Mỗi tội quán không có nhiều chỗ để xe. Nếu đông thì phải chờ hơi lâu. Lâu lâu đi ăn thấy quán ko thay đổi là mấy. Nước chấm vừa miệng, quấy rán nóng vừa ăn vừa thổi 😘",6.2
"Ai học ktqd hẳn đều biết quán này. Ko gian ko sạch sẽ ko chôc để xe nhưng mà ngon ko hối tiếc luôn. Quán siêu đông, chỉ bán sau 5h chiều mùa đông thôi",5.4
"Mình đến ăn ở đây vì quẩy và nước chấm ngon. Nhưng nhiều lúc đợi lâu quá cũng hơi chíu khọ, nhiều lúc cô chú hơi khó tính, chỗ để xe chật, quán bé bé, hơi sập sệ...Hồi xưa nghĩ ăn rẻ, nhưng bh ăn bn thì chú tính tiền bấy nhiêu cũng chả biết nữa cơ mà ko rẻ như mình nghĩ đâu :)",3.6
"Giá 15k/ điã cũng vừa tầm rồi. Không gian quán không sạch sẽ.. Không có chỗ để xe thoải mái. Quẩy ngon, nước chấm thì có hôm pha rất ngon, có hôm không chỉ thấy mặn mặn lợ lợ. Cô chủ làm luôn tay nhưng vẫn không kịp khách thế nên lần nào mình đến cũng phải đợi ^_^",5.6
"Hàng quẩy này mở lâu lắm rồi ấy và mình thấy ở đây có vẻ như là hàng duy nhất còn sót lại ở Hà Nội làm quẩy theo đúng kiểu ngày xưa. Quẩy ở đây không to hay phồng như các nơi khác đâu mà nó chỉ nhỏ nhỏ xinh xinh thôi. Đến đây ăn thích nhất là cảm giác ngồi xem cô bán hàng nặn từng cái quẩy rồi thả vào chảo dầu đang sôi ì xèo. Quẩy ăn giòn, thơm, bột chắc chứ không phải rỗng ở trong nhue 1 số hàng quẩy khác đâu. Nước chấm cô pha rất ngon luôn ấy. Tuy chỉ có điểm trừ là không gian hơi xập xệ, nhiều lúc nhìn hơi bẩn. Vỉa hè bé nên hôm nào đông rất khó tìm đc chỗ để xe.",7.0
"Thèm quẩy thì chỉ biết lên đây. chưa ăn ở đâu ưng bằng ăn ở đây cả
quẩy lúc nào cũng được rán mới, nóng hổi giòn tan
nước chấm vừa phải không bị mặn nhạt, dưa góp chua chua làm bớt cái ngấy của dầu mỡ
trà đá thì được free
thế thì tội gì không ăn nhỉ
à nhiều khi ra mà đông quá bác sẽ hết hoặc may hơn là bảo chờ 15'-30', thì là chuẩn sau từng ấy tgian mới có quẩy. thế nên bạn nào chờ được thì cố chờ, không thì lúc sau quay lại cũng ok",8.0
"Quán ở ngay gần trường mình nên hay đi ăn. Quẩy rẻ, 12-15k/10 cái. Bác gái mặt khó tính hơn bác nam nhưng đừng tưởng vậy, bác nam khó tính dã man. Có lần bọn mình vào ăn, đợi mãi ko có mà những người đến sau mua mang về lại có trước, hỏi thì còn bị mắng, lát sau ra tính tiền bị tính đắt hơn 15k/10 cái, trong khi lần sau con bạn mua lại chỉ trả 12k/10 cái 😑
1 điểm trừ nữa là quán trông hơi mất vệ sinh, sập xệ nữa.",6.8
Đến quán vào một ngày mưa. Được bác trai lấy nhiềy dưa góp hơn (cảm thấy thế) :))) Ăn quẩy chưa bao giờ thấy ngon như thế. Chắc tại trời lạnh nên quán không đông như mọi ngày. Đợi một tý đã có quẩy nóng ngay. 2 đứa ăn 2 đĩa. Lúc sau ngấy rồi không ăn thêm được. Chắc chắn sẽ quay lại. Quán này thì quá là thân thuộc rồi ^^,9.0
